tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,creation_timestamp,instrument_id,base_currency,tick_size,contract_size,strike,is_active,expiration_timestamp,instrument_type,instrument_name,taker_commission,maker_commission,kind,rfq,price_index
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-25 17:25:00,273512,BTC,0.0001,1.0,46000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-46000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-11-02 01:01:00,274894,BTC,0.0001,1.0,47000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-47000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-11-02 01:01:00,274895,BTC,0.0001,1.0,47000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-47000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-11-09 06:25:00,275881,BTC,0.0001,1.0,48000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-48000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-11-09 06:25:00,275882,BTC,0.0001,1.0,48000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-48000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-11-10 15:36:00,276468,BTC,0.0001,1.0,49000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-49000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-11-10 15:36:00,276469,BTC,0.0001,1.0,49000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-49000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270254,BTC,0.0001,1.0,50000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-50000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270255,BTC,0.0001,1.0,50000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-50000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-02 22:37:00,280425,BTC,0.0001,1.0,51000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-51000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-02 22:37:00,280426,BTC,0.0001,1.0,51000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-51000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-04 01:52:00,280618,BTC,0.0001,1.0,52000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-52000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-04 01:52:00,280619,BTC,0.0001,1.0,52000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-52000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-04 05:24:00,280658,BTC,0.0001,1.0,53000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-53000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-04 05:24:00,280659,BTC,0.0001,1.0,53000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-53000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-04 09:14:00,280836,BTC,0.0001,1.0,54000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-54000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-04 09:14:00,280837,BTC,0.0001,1.0,54000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-54000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270256,BTC,0.0001,1.0,55000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-55000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270257,BTC,0.0001,1.0,55000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-55000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-05 21:04:00,280969,BTC,0.0001,1.0,56000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-56000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-05 21:04:00,280970,BTC,0.0001,1.0,56000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-56000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-05 21:30:00,280995,BTC,0.0001,1.0,57000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-57000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-05 21:30:00,280996,BTC,0.0001,1.0,57000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-57000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-01-02 04:48:00,286053,BTC,0.0001,1.0,58000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-58000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-01-02 04:48:00,286054,BTC,0.0001,1.0,58000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-58000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-01-08 22:02:00,287279,BTC,0.0001,1.0,59000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-59000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-01-08 22:02:00,287280,BTC,0.0001,1.0,59000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-59000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270258,BTC,0.0001,1.0,60000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-60000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270259,BTC,0.0001,1.0,60000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-60000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-03 23:37:42,298476,BTC,0.0001,1.0,62000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-62000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-03-03 23:37:42,298477,BTC,0.0001,1.0,62000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-62000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270260,BTC,0.0001,1.0,65000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-65000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270261,BTC,0.0001,1.0,65000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-65000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270262,BTC,0.0001,1.0,70000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-70000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270263,BTC,0.0001,1.0,70000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-70000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270264,BTC,0.0001,1.0,75000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-75000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270265,BTC,0.0001,1.0,75000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-75000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270266,BTC,0.0001,1.0,80000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-80000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270267,BTC,0.0001,1.0,80000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-80000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-10-02 07:41:00,270658,BTC,0.0001,1.0,85000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-85000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-02 07:41:00,270659,BTC,0.0001,1.0,85000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-85000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-10-23 03:47:00,272860,BTC,0.0001,1.0,90000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-90000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-23 03:47:00,272861,BTC,0.0001,1.0,90000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-90000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-10-23 22:51:00,273036,BTC,0.0001,1.0,95000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-95000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-23 22:51:00,273037,BTC,0.0001,1.0,95000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-95000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270268,BTC,0.0001,1.0,100000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-100000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270269,BTC,0.0001,1.0,100000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-100000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-11-09 02:26:00,275865,BTC,0.0001,1.0,105000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-105000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-11-09 02:26:00,275866,BTC,0.0001,1.0,105000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-105000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-01 16:35:00,280255,BTC,0.0001,1.0,110000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-110000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-01 16:35:00,280256,BTC,0.0001,1.0,110000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-110000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-04 01:46:00,280612,BTC,0.0001,1.0,115000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-115000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-04 01:46:00,280613,BTC,0.0001,1.0,115000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-115000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-10-02 14:00:00,270737,BTC,0.0001,1.0,120000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-120000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-02 14:00:00,270738,BTC,0.0001,1.0,120000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-120000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-05 22:30:00,281008,BTC,0.0001,1.0,125000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-125000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-05 22:30:00,281009,BTC,0.0001,1.0,125000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-125000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-01-11 14:41:00,287903,BTC,0.0001,1.0,130000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-130000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-01-11 14:41:00,287904,BTC,0.0001,1.0,130000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-130000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-10-24 01:59:00,273086,BTC,0.0001,1.0,140000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-140000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-10-24 01:59:00,273087,BTC,0.0001,1.0,140000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-140000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-04 04:58:00,280636,BTC,0.0001,1.0,160000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-160000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-04 04:58:00,280637,BTC,0.0001,1.0,160000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-160000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-01-11 14:43:00,287910,BTC,0.0001,1.0,180000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-180000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-01-11 14:43:00,287911,BTC,0.0001,1.0,180000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-180000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-04 06:45:50,298518,BTC,0.0001,1.0,200000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-200000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-03-04 06:45:50,298519,BTC,0.0001,1.0,200000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-200000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-11 08:24:29,301920,BTC,0.0001,1.0,240000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-240000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-03-11 08:24:29,301921,BTC,0.0001,1.0,240000.0,True,2024-09-27 08:00:00,reversed,BTC-27SEP24-240000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,284998,BTC,0.0001,1.0,10000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-10000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,284999,BTC,0.0001,1.0,10000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-10000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285000,BTC,0.0001,1.0,15000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-15000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285001,BTC,0.0001,1.0,15000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-15000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285002,BTC,0.0001,1.0,20000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-20000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285003,BTC,0.0001,1.0,20000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-20000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285004,BTC,0.0001,1.0,25000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-25000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285005,BTC,0.0001,1.0,25000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-25000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 18:53:00,285269,BTC,0.0001,1.0,28000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-28000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 18:53:00,285270,BTC,0.0001,1.0,28000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-28000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285006,BTC,0.0001,1.0,29000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-29000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285007,BTC,0.0001,1.0,29000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-29000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285008,BTC,0.0001,1.0,30000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-30000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285009,BTC,0.0001,1.0,30000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-30000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285010,BTC,0.0001,1.0,31000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-31000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285011,BTC,0.0001,1.0,31000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-31000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285012,BTC,0.0001,1.0,32000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-32000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285013,BTC,0.0001,1.0,32000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-32000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285014,BTC,0.0001,1.0,33000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-33000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285015,BTC,0.0001,1.0,33000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-33000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285016,BTC,0.0001,1.0,34000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-34000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285017,BTC,0.0001,1.0,34000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-34000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285018,BTC,0.0001,1.0,35000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-35000-C,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-12-28 08:00:09,285019,BTC,0.0001,1.0,35000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-35000-P,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-12-28 08:00:09,285020,BTC,0.0001,1.0,36000.0,True,2024-12-27 08:00:00,reversed,BTC-27DEC24-36000-C,0.0003,0.0003,option,False,btc_usd
